runKey,partyId,agent,seedIndex,axis,startTrue,endTrue,startPerceived,endPerceived,deltaTrue,deltaPerceived
horizons:prudent:25,horizons,prudent,25,ecology,22,21.58,22,20.8,-0.4200000000000017,-1.1999999999999993
horizons:prudent:25,horizons,prudent,25,authority,34,33.3,34,32,-0.7000000000000028,-2
horizons:prudent:25,horizons,prudent,25,immigration,23,23,23,23,0,0
horizons:prudent:26,horizons,prudent,26,economy,55,50.03,55,40.8,-4.969999999999999,-14.200000000000003
horizons:prudent:26,horizons,prudent,26,society,8,8,8,8,0,0
horizons:prudent:26,horizons,prudent,26,europe,56,56,56,56,0,0
horizons:prudent:26,horizons,prudent,26,ecology,22,21.377000000000002,22,20.22,-0.6229999999999976,-1.7800000000000011
horizons:prudent:26,horizons,prudent,26,authority,34,34.56,34,35.6,0.5600000000000023,1.6000000000000014
horizons:prudent:26,horizons,prudent,26,immigration,23,23,23,23,0,0
horizons:prudent:27,horizons,prudent,27,economy,55,55.35350000000001,55,56.01,0.353500000000011,1.009999999999998
horizons:prudent:27,horizons,prudent,27,society,8,8,8,8,0,0
horizons:prudent:27,horizons,prudent,27,europe,56,56,56,56,0,0
horizons:prudent:27,horizons,prudent,27,ecology,22,21.580000000000002,22,20.8,-0.41999999999999815,-1.1999999999999993
horizons:prudent:27,horizons,prudent,27,authority,34,32.796,34,30.56,-1.2040000000000006,-3.4400000000000013
horizons:prudent:27,horizons,prudent,27,immigration,23,23,23,23,0,0
horizons:prudent:28,horizons,prudent,28,economy,55,52.34630000000001,55,47.418,-2.6536999999999935,-7.582000000000001
horizons:prudent:28,horizons,prudent,28,society,8,8,8,8,0,0
horizons:prudent:28,horizons,prudent,28,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:28,horizons,prudent,28,ecology,22,19.431,22,14.659999999999998,-2.568999999999999,-7.340000000000002
horizons:prudent:28,horizons,prudent,28,authority,34,29.029999999999998,34,19.799999999999997,-4.970000000000002,-14.200000000000003
horizons:prudent:28,horizons,prudent,28,immigration,23,23,23,23,0,0
horizons:prudent:29,horizons,prudent,29,economy,55,47.89395,55,34.696999999999996,-7.106050000000003,-20.303000000000004
horizons:prudent:29,horizons,prudent,29,society,8,8,8,8,0,0
horizons:prudent:29,horizons,prudent,29,europe,56,56,56,56,0,0
horizons:prudent:29,horizons,prudent,29,ecology,22,21.755000000000003,22,21.3,-0.24499999999999744,-0.6999999999999993
horizons:prudent:29,horizons,prudent,29,authority,34,34.35,34,35,0.3500000000000014,1
horizons:prudent:29,horizons,prudent,29,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:30,horizons,prudent,30,economy,55,47.1362,55,32.532000000000004,-7.863799999999998,-22.467999999999996
horizons:prudent:30,horizons,prudent,30,society,8,8,8,8,0,0
horizons:prudent:30,horizons,prudent,30,europe,56,56,56,56,0,0
horizons:prudent:30,horizons,prudent,30,ecology,22,19.76,22,15.6,-2.2399999999999984,-6.4
horizons:prudent:30,horizons,prudent,30,authority,34,33.17400000000001,34,31.64,-0.8259999999999934,-2.3599999999999994
horizons:prudent:30,horizons,prudent,30,immigration,23,23,23,23,0,0
horizons:prudent:31,horizons,prudent,31,economy,55,55.245000000000005,55,55.7,0.24500000000000455,0.7000000000000028
horizons:prudent:31,horizons,prudent,31,society,8,8,8,8,0,0
horizons:prudent:31,horizons,prudent,31,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:31,horizons,prudent,31,ecology,22,21.132,22,19.52,-0.8679999999999986,-2.4800000000000004
horizons:prudent:31,horizons,prudent,31,authority,34,33.048,34,31.28,-0.9519999999999982,-2.719999999999999
horizons:prudent:31,horizons,prudent,31,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:32,horizons,prudent,32,economy,55,52.9875,55,49.25,-2.012500000000003,-5.75
horizons:prudent:32,horizons,prudent,32,society,8,8,8,8,0,0
horizons:prudent:32,horizons,prudent,32,europe,56,56,56,56,0,0
horizons:prudent:32,horizons,prudent,32,ecology,22,21.755000000000003,22,21.3,-0.24499999999999744,-0.6999999999999993
horizons:prudent:32,horizons,prudent,32,authority,34,33.86,34,33.6,-0.14000000000000057,-0.3999999999999986
horizons:prudent:32,horizons,prudent,32,immigration,23,23,23,23,0,0
horizons:prudent:33,horizons,prudent,33,economy,55,49.715,55,39.9,-5.284999999999997,-15.100000000000001
horizons:prudent:33,horizons,prudent,33,society,8,8,8,8,0,0
horizons:prudent:33,horizons,prudent,33,europe,56,56,56,56,0,0
horizons:prudent:33,horizons,prudent,33,ecology,22,22,22,22,0,0
horizons:prudent:33,horizons,prudent,33,authority,34,34.910000000000004,34,36.6,0.9100000000000037,2.6000000000000014
horizons:prudent:33,horizons,prudent,33,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:34,horizons,prudent,34,economy,55,47.830554500000005,55,34.51587,-7.169445499999995,-20.48413
horizons:prudent:34,horizons,prudent,34,society,8,8,8,8,0,0
horizons:prudent:34,horizons,prudent,34,europe,56,56,56,56,0,0
horizons:prudent:34,horizons,prudent,34,ecology,22,22,22,22,0,0
horizons:prudent:34,horizons,prudent,34,authority,34,33.86,34,33.6,-0.14000000000000057,-0.3999999999999986
horizons:prudent:34,horizons,prudent,34,immigration,23,23,23,23,0,0
horizons:prudent:35,horizons,prudent,35,economy,55,51.85,55,46,-3.1499999999999986,-9
horizons:prudent:35,horizons,prudent,35,society,8,8,8,8,0,0
horizons:prudent:35,horizons,prudent,35,europe,56,56.7735,56,58.21,0.7734999999999985,2.210000000000001
horizons:prudent:35,horizons,prudent,35,ecology,22,22.28,22,22.8,0.28000000000000114,0.8000000000000007
horizons:prudent:35,horizons,prudent,35,authority,34,32.67,34,30.200000000000003,-1.3299999999999983,-3.799999999999997
horizons:prudent:35,horizons,prudent,35,immigration,23,23,23,23,0,0
horizons:prudent:36,horizons,prudent,36,economy,55,56.4,55,59,1.3999999999999986,4
horizons:prudent:36,horizons,prudent,36,society,8,8,8,8,0,0
horizons:prudent:36,horizons,prudent,36,europe,56,56,56,56,0,0
horizons:prudent:36,horizons,prudent,36,ecology,22,21.359500000000004,22,20.17,-0.6404999999999959,-1.8299999999999983
horizons:prudent:36,horizons,prudent,36,authority,34,34,34,34,0,0
horizons:prudent:36,horizons,prudent,36,immigration,23,23,23,23,0,0
horizons:prudent:37,horizons,prudent,37,economy,55,50.72195000000001,55,42.777,-4.278049999999993,-12.222999999999999
horizons:prudent:37,horizons,prudent,37,society,8,8,8,8,0,0
horizons:prudent:37,horizons,prudent,37,europe,56,56,56,56,0,0
horizons:prudent:37,horizons,prudent,37,ecology,22,21.580000000000002,22,20.8,-0.41999999999999815,-1.1999999999999993
horizons:prudent:37,horizons,prudent,37,authority,34,33.3,34,32,-0.7000000000000028,-2
horizons:prudent:37,horizons,prudent,37,immigration,23,23,23,23,0,0
horizons:prudent:38,horizons,prudent,38,economy,55,46.29242000000001,55,30.121199999999995,-8.707579999999993,-24.878800000000005
horizons:prudent:38,horizons,prudent,38,society,8,8,8,8,0,0
horizons:prudent:38,horizons,prudent,38,europe,56,56,56,56,0,0
horizons:prudent:38,horizons,prudent,38,ecology,22,19.539500000000004,22,14.97,-2.460499999999996,-7.029999999999999
horizons:prudent:38,horizons,prudent,38,authority,34,34,34,34,0,0
horizons:prudent:38,horizons,prudent,38,immigration,23,23,23,23,0,0
horizons:prudent:39,horizons,prudent,39,economy,55,45.79296300000001,55,28.694179999999996,-9.207036999999993,-26.305820000000004
horizons:prudent:39,horizons,prudent,39,society,8,8,8,8,0,0
horizons:prudent:39,horizons,prudent,39,europe,56,56,56,56,0,0
horizons:prudent:39,horizons,prudent,39,ecology,22,21.755000000000003,22,21.3,-0.24499999999999744,-0.6999999999999993
horizons:prudent:39,horizons,prudent,39,authority,34,31.970000000000002,34,28.200000000000003,-2.0299999999999976,-5.799999999999997
horizons:prudent:39,horizons,prudent,39,immigration,23,23,23,23,0,0
horizons:prudent:40,horizons,prudent,40,economy,55,51.164,55,44.04,-3.8359999999999985,-10.96
horizons:prudent:40,horizons,prudent,40,society,8,8,8,8,0,0
horizons:prudent:40,horizons,prudent,40,europe,56,56,56,56,0,0
horizons:prudent:40,horizons,prudent,40,ecology,22,20.88,22,18.8,-1.120000000000001,-3.1999999999999993
horizons:prudent:40,horizons,prudent,40,authority,34,34.35,34,35,0.3500000000000014,1
horizons:prudent:40,horizons,prudent,40,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:41,horizons,prudent,41,economy,55,49.902494999999995,55,40.4357,-5.097505000000005,-14.564300000000003
horizons:prudent:41,horizons,prudent,41,society,8,8,8,8,0,0
horizons:prudent:41,horizons,prudent,41,europe,56,56,56,56,0,0
horizons:prudent:41,horizons,prudent,41,ecology,22,18.5238,22,12.068,-3.4761999999999986,-9.932
horizons:prudent:41,horizons,prudent,41,authority,34,33.02,34,31.200000000000003,-0.9799999999999969,-2.799999999999997
horizons:prudent:41,horizons,prudent,41,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:42,horizons,prudent,42,economy,55,47.0347,55,32.242000000000004,-7.965299999999999,-22.757999999999996
horizons:prudent:42,horizons,prudent,42,society,8,8,8,8,0,0
horizons:prudent:42,horizons,prudent,42,europe,56,56,56,56,0,0
horizons:prudent:42,horizons,prudent,42,ecology,22,21.580000000000002,22,20.8,-0.41999999999999815,-1.1999999999999993
horizons:prudent:42,horizons,prudent,42,authority,34,32.67,34,30.200000000000003,-1.3299999999999983,-3.799999999999997
horizons:prudent:42,horizons,prudent,42,immigration,23,23,23,23,0,0
horizons:prudent:43,horizons,prudent,43,economy,55,50.61488500000001,55,42.47109999999999,-4.385114999999992,-12.528900000000007
horizons:prudent:43,horizons,prudent,43,society,8,8,8,8,0,0
horizons:prudent:43,horizons,prudent,43,europe,56,56,56,56,0,0
horizons:prudent:43,horizons,prudent,43,ecology,22,21.580000000000002,22,20.8,-0.41999999999999815,-1.1999999999999993
horizons:prudent:43,horizons,prudent,43,authority,34,32.04,34,28.4,-1.9600000000000009,-5.600000000000001
horizons:prudent:43,horizons,prudent,43,immigration,23,23,23,23,0,0
horizons:prudent:44,horizons,prudent,44,economy,55,48.08380050000001,55,35.23943,-6.9161994999999905,-19.76057
horizons:prudent:44,horizons,prudent,44,society,8,8,8,8,0,0
horizons:prudent:44,horizons,prudent,44,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:44,horizons,prudent,44,ecology,22,22.7,22,24,0.6999999999999993,2
horizons:prudent:44,horizons,prudent,44,authority,34,31.970000000000002,34,28.200000000000003,-2.0299999999999976,-5.799999999999997
horizons:prudent:44,horizons,prudent,44,immigration,23,23,23,23,0,0
horizons:prudent:45,horizons,prudent,45,economy,55,48.53273500000001,55,36.522099999999995,-6.4672649999999905,-18.477900000000005
horizons:prudent:45,horizons,prudent,45,society,8,8,8,8,0,0
horizons:prudent:45,horizons,prudent,45,europe,56,56.7735,56,58.21,0.7734999999999985,2.210000000000001
horizons:prudent:45,horizons,prudent,45,ecology,22,22.7,22,24,0.6999999999999993,2
horizons:prudent:45,horizons,prudent,45,authority,34,33.3,34,32,-0.7000000000000028,-2
horizons:prudent:45,horizons,prudent,45,immigration,23,23,23,23,0,0
horizons:prudent:46,horizons,prudent,46,economy,55,52.15488500000001,55,46.87109999999999,-2.8451149999999927,-8.128900000000009
horizons:prudent:46,horizons,prudent,46,society,8,8,8,8,0,0
horizons:prudent:46,horizons,prudent,46,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:46,horizons,prudent,46,ecology,22,22.7,22,24,0.6999999999999993,2
horizons:prudent:46,horizons,prudent,46,authority,34,32.04,34,28.4,-1.9600000000000009,-5.600000000000001
horizons:prudent:46,horizons,prudent,46,immigration,23,23,23,23,0,0
horizons:prudent:47,horizons,prudent,47,economy,55,50.222500000000004,55,41.35,-4.777499999999996,-13.649999999999999
horizons:prudent:47,horizons,prudent,47,society,8,8,8,8,0,0
horizons:prudent:47,horizons,prudent,47,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:47,horizons,prudent,47,ecology,22,21.58,22,20.8,-0.4200000000000017,-1.1999999999999993
horizons:prudent:47,horizons,prudent,47,authority,34,33.36300000000001,34,32.18000000000001,-0.6369999999999933,-1.8199999999999932
horizons:prudent:47,horizons,prudent,47,immigration,23,23,23,23,0,0
horizons:prudent:48,horizons,prudent,48,economy,55,48.302645000000005,55,35.8647,-6.697354999999995,-19.1353
horizons:prudent:48,horizons,prudent,48,society,8,8,8,8,0,0
horizons:prudent:48,horizons,prudent,48,europe,56,56,56,56,0,0
horizons:prudent:48,horizons,prudent,48,ecology,22,21.359500000000004,22,20.17,-0.6404999999999959,-1.8299999999999983
horizons:prudent:48,horizons,prudent,48,authority,34,34.910000000000004,34,36.6,0.9100000000000037,2.6000000000000014
horizons:prudent:48,horizons,prudent,48,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:49,horizons,prudent,49,economy,55,48.313250000000004,55,35.894999999999996,-6.686749999999996,-19.105000000000004
horizons:prudent:49,horizons,prudent,49,society,8,8,8,8,0,0
horizons:prudent:49,horizons,prudent,49,europe,56,56.315,56,56.9,0.3149999999999977,0.8999999999999986
horizons:prudent:49,horizons,prudent,49,ecology,22,22.7,22,24,0.6999999999999993,2
horizons:prudent:49,horizons,prudent,49,authority,34,34.56,34,35.6,0.5600000000000023,1.6000000000000014
horizons:prudent:49,horizons,prudent,49,immigration,23,23,23,23,0,0
horizons:prudent:50,horizons,prudent,50,economy,55,52.025,55,46.5,-2.9750000000000014,-8.5
horizons:prudent:50,horizons,prudent,50,society,8,8,8,8,0,0
horizons:prudent:50,horizons,prudent,50,europe,56,56,56,56,0,0
horizons:prudent:50,horizons,prudent,50,ecology,22,21.580000000000002,22,20.8,-0.41999999999999815,-1.1999999999999993
horizons:prudent:50,horizons,prudent,50,authority,34,34.910000000000004,34,36.6,0.9100000000000037,2.6000000000000014
horizons:prudent:50,horizons,prudent,50,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:51,horizons,prudent,51,economy,55,54.53562000000001,55,53.673199999999994,-0.46437999999999136,-1.3268000000000058
horizons:prudent:51,horizons,prudent,51,society,8,8,8,8,0,0
horizons:prudent:51,horizons,prudent,51,europe,56,56,56,56,0,0
horizons:prudent:51,horizons,prudent,51,ecology,22,22,22,22,0,0
horizons:prudent:51,horizons,prudent,51,authority,34,33.013000000000005,34,31.180000000000007,-0.9869999999999948,-2.819999999999993
horizons:prudent:51,horizons,prudent,51,immigration,23,21.494999999999997,23,18.7,-1.5050000000000026,-4.300000000000001
horizons:prudent:52,horizons,prudent,52,economy,55,44.933107500000006,55,26.237449999999995,-10.066892499999994,-28.762550000000005
horizons:prudent:52,horizons,prudent,52,society,8,8,8,8,0,0
horizons:prudent:52,horizons,prudent,52,europe,56,56,56,56,0,0
horizons:prudent:52,horizons,prudent,52,ecology,22,19.382,22,14.52,-2.6179999999999986,-7.48
horizons:prudent:52,horizons,prudent,52,authority,34,32.67,34,30.200000000000003,-1.3299999999999983,-3.799999999999997
horizons:prudent:52,horizons,prudent,52,immigration,23,23,23,23,0,0
horizons:prudent:53,horizons,prudent,53,economy,55,50.871225,55,43.203500000000005,-4.128774999999997,-11.796499999999995
horizons:prudent:53,horizons,prudent,53,society,8,8,8,8,0,0
horizons:prudent:53,horizons,prudent,53,europe,56,56,56,56,0,0
horizons:prudent:53,horizons,prudent,53,ecology,22,20.88,22,18.8,-1.120000000000001,-3.1999999999999993
horizons:prudent:53,horizons,prudent,53,authority,34,31.970000000000002,34,28.200000000000003,-2.0299999999999976,-5.799999999999997
horizons:prudent:53,horizons,prudent,53,immigration,23,23,23,23,0,0
horizons:prudent:54,horizons,prudent,54,economy,55,48.98794500000001,55,37.8227,-6.0120549999999895,-17.177300000000002
horizons:prudent:54,horizons,prudent,54,society,8,8,8,8,0,0
horizons:prudent:54,horizons,prudent,54,europe,56,56,56,56,0,0
horizons:prudent:54,horizons,prudent,54,ecology,22,20.88,22,18.8,-1.120000000000001,-3.1999999999999993
horizons:prudent:54,horizons,prudent,54,authority,34,33.36300000000001,34,32.18000000000001,-0.6369999999999933,-1.8199999999999932
horizons:prudent:54,horizons,prudent,54,immigration,23,23,23,23,0,0
horizons:prudent:55,horizons,prudent,55,economy,55,45.278225000000006,55,27.2235,-9.721774999999994,-27.7765
horizons:prudent:55,horizons,prudent,55,society,8,8,8,8,0,0
horizons:prudent:55,horizons,prudent,55,europe,56,56,56,56,0,0
horizons:prudent:55,horizons,prudent,55,ecology,22,18.687600000000003,22,12.536,-3.3123999999999967,-9.464
horizons:prudent:55,horizons,prudent,55,authority,34,34,34,34,0,0
horizons:prudent:55,horizons,prudent,55,immigration,23,23,23,23,0,0
horizons:prudent:56,horizons,prudent,56,economy,55,44.819235,55,25.912099999999995,-10.180765000000001,-29.087900000000005
horizons:prudent:56,horizons,prudent,56,society,8,8,8,8,0,0
horizons:prudent:56,horizons,prudent,56,europe,56,56,56,56,0,0
horizons:prudent:56,horizons,prudent,56,ecology,22,20.502000000000002,22,17.72,-1.4979999999999976,-4.280000000000001
horizons:prudent:56,horizons,prudent,56,authority,34,34,34,34,0,0
horizons:prudent:56,horizons,prudent,56,immigration,23,23,23,23,0,0
horizons:prudent:57,horizons,prudent,57,economy,55,46.313176750000004,55,30.180505,-8.686823249999996,-24.819495
horizons:prudent:57,horizons,prudent,57,society,8,8,8,8,0,0
horizons:prudent:57,horizons,prudent,57,europe,56,56,56,56,0,0
horizons:prudent:57,horizons,prudent,57,ecology,22,21.755000000000003,22,21.3,-0.24499999999999744,-0.6999999999999993
horizons:prudent:57,horizons,prudent,57,authority,34,32.04,34,28.4,-1.9600000000000009,-5.600000000000001
horizons:prudent:57,horizons,prudent,57,immigration,23,23,23,23,0,0
horizons:prudent:58,horizons,prudent,58,economy,55,46.51426400000001,55,30.75504,-8.485735999999989,-24.24496
horizons:prudent:58,horizons,prudent,58,society,8,8,8,8,0,0
horizons:prudent:58,horizons,prudent,58,europe,56,56,56,56,0,0
horizons:prudent:58,horizons,prudent,58,ecology,22,20.88,22,18.8,-1.120000000000001,-3.1999999999999993
horizons:prudent:58,horizons,prudent,58,authority,34,32.67,34,30.200000000000003,-1.3299999999999983,-3.799999999999997
horizons:prudent:58,horizons,prudent,58,immigration,23,23,23,23,0,0
horizons:prudent:59,horizons,prudent,59,economy,55,45.581601500000005,55,28.090289999999996,-9.418398499999995,-26.909710000000004
horizons:prudent:59,horizons,prudent,59,society,8,8,8,8,0,0
horizons:prudent:59,horizons,prudent,59,europe,56,56,56,56,0,0
horizons:prudent:59,horizons,prudent,59,ecology,22,21.755000000000003,22,21.3,-0.24499999999999744,-0.6999999999999993
horizons:prudent:59,horizons,prudent,59,authority,34,32.04,34,28.4,-1.9600000000000009,-5.600000000000001
horizons:prudent:59,horizons,prudent,59,immigration,23,23,23,23,0,0
horizons:risque:0,horizons,risque,0,economy,55,46.459912499999994,55,30.599750000000004,-8.540087500000006,-24.400249999999996
