runKey,seedPartyId,agent,collapseWithdrawals,strategicWithdrawals,negotiationsOpened,negotiationsFailed,negotiationsMaintained,nationalEndorsements,ecologistesStrategicWithdrawal,ecologistesBeneficiary,ecologistesCollapseWithdrawal,ecologistesMaintainedToEnd,qualified,won
lfi:risque:24,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:25,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:26,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:27,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:28,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:29,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:30,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:31,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:32,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:33,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:34,lfi,risque,0,0,0,0,0,1,false,,false,true,true,false
lfi:risque:35,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:36,lfi,risque,0,0,1,1,0,1,false,,false,true,false,false
lfi:risque:37,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:38,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:39,lfi,risque,0,0,0,0,0,1,false,,false,true,true,false
lfi:risque:40,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:41,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:42,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:43,lfi,risque,0,1,1,0,0,1,false,,false,true,true,true
lfi:risque:44,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:45,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:46,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:47,lfi,risque,0,1,1,0,0,0,false,,false,true,true,false
lfi:risque:48,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:49,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:50,lfi,risque,0,2,2,0,0,0,true,ps,false,false,true,true
lfi:risque:51,lfi,risque,1,0,0,0,0,0,false,,false,true,true,false
lfi:risque:52,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:53,lfi,risque,1,0,1,1,0,0,false,,false,true,true,true
lfi:risque:54,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:55,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:56,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:57,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:58,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:59,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:60,lfi,risque,0,0,0,0,0,1,false,,false,true,true,false
lfi:risque:61,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:62,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:63,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:64,lfi,risque,0,1,1,0,0,0,false,,false,true,true,false
lfi:risque:65,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:66,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:67,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:68,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:69,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:70,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:71,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:72,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:73,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:74,lfi,risque,1,0,0,0,0,0,false,,false,true,true,false
lfi:risque:75,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:76,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:77,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:78,lfi,risque,0,0,0,0,0,0,false,,false,true,false,false
lfi:risque:79,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:80,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:81,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:82,lfi,risque,1,0,1,1,0,0,false,,false,true,true,true
lfi:risque:83,lfi,risque,1,0,0,0,0,0,false,,false,true,true,false
lfi:risque:84,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:85,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:86,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:87,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:88,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:89,lfi,risque,0,1,1,0,0,1,false,,false,true,true,false
lfi:risque:90,lfi,risque,1,0,0,0,0,0,false,,true,false,true,true
lfi:risque:91,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:92,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:93,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:94,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:95,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:96,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:97,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:98,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:99,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:100,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:101,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:102,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:103,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:104,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:105,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:106,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:107,lfi,risque,0,1,1,0,0,0,false,,false,true,true,false
lfi:risque:108,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:109,lfi,risque,1,0,1,1,0,0,false,,false,true,true,true
lfi:risque:110,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:111,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:112,lfi,risque,0,1,1,0,0,1,false,,false,true,true,true
lfi:risque:113,lfi,risque,0,0,1,1,0,1,false,,false,true,true,false
lfi:risque:114,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:115,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:116,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:117,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:118,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:119,lfi,risque,0,1,1,0,0,1,false,,false,true,true,true
lfi:risque:120,lfi,risque,0,0,1,1,0,0,false,,false,true,true,true
lfi:risque:121,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:122,lfi,risque,0,1,1,0,0,0,true,ps,false,false,true,true
lfi:risque:123,lfi,risque,0,0,1,1,0,1,false,,false,true,true,true
lfi:risque:124,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:125,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:126,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:127,lfi,risque,0,1,1,0,0,1,false,,false,true,true,true
lfi:risque:128,lfi,risque,0,1,1,0,0,0,false,,false,true,true,false
lfi:risque:129,lfi,risque,1,0,0,0,0,0,false,,false,true,false,false
lfi:risque:130,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:131,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:132,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:133,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:134,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:135,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:136,lfi,risque,0,1,1,0,0,0,false,,false,true,true,true
lfi:risque:137,lfi,risque,0,1,1,0,0,0,false,,false,true,true,false
lfi:risque:138,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:139,lfi,risque,0,0,0,0,0,1,false,,false,true,true,true
lfi:risque:140,lfi,risque,1,0,0,0,0,0,false,,false,true,true,false
lfi:risque:141,lfi,risque,0,0,0,0,0,0,false,,false,true,true,false
lfi:risque:142,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:143,lfi,risque,0,1,1,0,0,1,false,,false,true,true,false
lfi:risque:144,lfi,risque,0,0,0,0,0,0,false,,false,true,false,false
lfi:risque:145,lfi,risque,0,0,1,1,0,0,false,,false,true,true,false
lfi:risque:146,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:147,lfi,risque,1,0,0,0,0,0,false,,false,true,true,true
lfi:risque:148,lfi,risque,0,0,0,0,0,0,false,,false,true,true,true
lfi:risque:149,lfi,risque,0,0,1,1,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:0,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:1,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:2,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:3,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:4,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:5,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:6,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:7,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:8,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:9,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:10,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:11,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:12,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:13,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:14,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:15,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:16,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:17,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:18,lfi,ideologiquement_coherent,0,1,1,0,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:19,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:20,lfi,ideologiquement_coherent,2,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:21,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:22,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:23,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:24,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:25,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:26,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:27,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:28,lfi,ideologiquement_coherent,1,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:29,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:30,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:31,lfi,ideologiquement_coherent,0,0,2,2,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:32,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:33,lfi,ideologiquement_coherent,0,1,1,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:34,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:35,lfi,ideologiquement_coherent,0,1,1,0,0,1,true,ps,false,false,true,false
lfi:ideologiquement_coherent:36,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:37,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:38,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:39,lfi,ideologiquement_coherent,1,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:40,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:41,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:42,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:43,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:44,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:45,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:46,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:47,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:48,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:49,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:50,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:51,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:52,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:53,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:54,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:55,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:56,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:57,lfi,ideologiquement_coherent,1,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:58,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:59,lfi,ideologiquement_coherent,1,0,1,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:60,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:61,lfi,ideologiquement_coherent,1,0,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:62,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:63,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:64,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:65,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:66,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:67,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:68,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:69,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:70,lfi,ideologiquement_coherent,1,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:71,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:72,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:73,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:74,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:75,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:76,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:77,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:78,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:79,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:80,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:81,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:82,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:83,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:84,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:85,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:86,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:87,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:88,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:89,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:90,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:91,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:92,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:93,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:94,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:95,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:96,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:97,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:98,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:99,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:100,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:101,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:102,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:103,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:104,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:105,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:106,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:107,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:108,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:109,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:110,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:111,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:112,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:113,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:114,lfi,ideologiquement_coherent,1,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:115,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:116,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:117,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:118,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:119,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:120,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:121,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:122,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:123,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:124,lfi,ideologiquement_coherent,0,1,1,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:125,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:126,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:127,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,false
lfi:ideologiquement_coherent:128,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:129,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:130,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:131,lfi,ideologiquement_coherent,1,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:132,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,false
lfi:ideologiquement_coherent:133,lfi,ideologiquement_coherent,0,0,1,1,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:134,lfi,ideologiquement_coherent,1,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:135,lfi,ideologiquement_coherent,0,0,1,1,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:136,lfi,ideologiquement_coherent,0,0,0,0,0,1,false,,false,true,true,true
lfi:ideologiquement_coherent:137,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
lfi:ideologiquement_coherent:138,lfi,ideologiquement_coherent,0,0,0,0,0,0,false,,false,true,true,true
