runKey,decisionIndex,kind,partyId,maxShockPoints,crossesActiveSetBoundary
ps:aleatoire:14,15,strategic_withdrawal,reconquete,3.928,true
ps:aleatoire:16,18,withdrawal,reconquete,3.408,false
ps:aleatoire:17,15,withdrawal,reconquete,3.618,true
ps:aleatoire:18,21,withdrawal,reconquete,3.576,false
ps:aleatoire:23,16,strategic_withdrawal,reconquete,3.645,false
ps:aleatoire:27,15,strategic_withdrawal,reconquete,3.45,true
ps:aleatoire:27,21,withdrawal,rn,12.279,false
ps:aleatoire:33,17,withdrawal,reconquete,3.029,false
ps:aleatoire:35,23,withdrawal,reconquete,36.231,true
ps:aleatoire:37,20,withdrawal,reconquete,3.35,false
ps:aleatoire:39,22,withdrawal,reconquete,3.501,false
ps:aleatoire:44,20,strategic_withdrawal,reconquete,3.419,false
ps:aleatoire:45,18,withdrawal,reconquete,3.256,false
ps:aleatoire:52,11,strategic_withdrawal,reconquete,3.659,false
ps:aleatoire:55,13,withdrawal,reconquete,3.47,false
ps:aleatoire:56,19,withdrawal,reconquete,3.325,false
ps:aleatoire:61,14,strategic_withdrawal,reconquete,3.476,false
ps:aleatoire:62,18,strategic_withdrawal,reconquete,3.582,false
ps:aleatoire:66,15,strategic_withdrawal,reconquete,3.336,true
ps:aleatoire:67,18,withdrawal,reconquete,3.52,false
ps:aleatoire:72,19,strategic_withdrawal,reconquete,3.008,false
ps:aleatoire:74,15,withdrawal,reconquete,3.619,true
ps:aleatoire:78,13,withdrawal,reconquete,3.409,false
ps:aleatoire:86,21,withdrawal,reconquete,3.376,false
ps:aleatoire:89,23,withdrawal,reconquete,39.523,true
ps:aleatoire:91,22,withdrawal,reconquete,3.759,false
ps:aleatoire:92,20,withdrawal,reconquete,3.409,false
ps:aleatoire:93,18,withdrawal,reconquete,3.625,false
ps:aleatoire:99,12,strategic_withdrawal,reconquete,3.894,false
ps:aleatoire:101,13,strategic_withdrawal,reconquete,3.877,false
ps:aleatoire:102,15,strategic_withdrawal,reconquete,3.639,true
ps:aleatoire:105,17,strategic_withdrawal,reconquete,3.399,false
ps:aleatoire:107,14,strategic_withdrawal,reconquete,3.457,false
ps:aleatoire:112,15,strategic_withdrawal,reconquete,3.477,true
ps:aleatoire:115,14,withdrawal,reconquete,3.836,false
ps:aleatoire:124,16,withdrawal,reconquete,3.694,false
ps:aleatoire:125,14,strategic_withdrawal,reconquete,3.557,false
ps:aleatoire:127,15,withdrawal,reconquete,3.533,true
ps:aleatoire:128,21,strategic_withdrawal,reconquete,3.425,false
ps:aleatoire:130,13,strategic_withdrawal,reconquete,3.392,false
ps:aleatoire:131,19,withdrawal,reconquete,3.486,false
ps:aleatoire:135,14,strategic_withdrawal,reconquete,3.38,false
ps:aleatoire:136,19,strategic_withdrawal,reconquete,3.28,false
ps:aleatoire:141,20,withdrawal,reconquete,3.491,false
ps:aleatoire:143,23,withdrawal,reconquete,37.579,true
ps:aleatoire:148,21,strategic_withdrawal,reconquete,3.281,false
ps:prudent:3,16,withdrawal,reconquete,3.585,false
ps:prudent:4,16,strategic_withdrawal,reconquete,3.359,false
ps:prudent:7,20,withdrawal,reconquete,2.73,false
ps:prudent:16,21,strategic_withdrawal,reconquete,2.842,false
ps:prudent:24,16,withdrawal,reconquete,3.928,false
ps:prudent:26,14,withdrawal,reconquete,3.611,false
ps:prudent:32,13,withdrawal,reconquete,3.447,false
ps:prudent:37,22,withdrawal,reconquete,3.066,false
ps:prudent:38,12,strategic_withdrawal,reconquete,3.696,false
ps:prudent:40,17,strategic_withdrawal,reconquete,3.614,false
ps:prudent:41,14,strategic_withdrawal,reconquete,3.424,false
ps:prudent:43,23,withdrawal,reconquete,40.956,true
ps:prudent:44,16,withdrawal,reconquete,3.424,false
ps:prudent:46,16,strategic_withdrawal,reconquete,3.706,false
ps:prudent:47,20,strategic_withdrawal,ecologistes,7.539,false
ps:prudent:51,20,withdrawal,reconquete,3.239,false
ps:prudent:52,14,withdrawal,reconquete,3.371,false
ps:prudent:53,16,strategic_withdrawal,reconquete,3.516,true
ps:prudent:59,20,strategic_withdrawal,ecologistes,7.703,false
ps:prudent:60,16,withdrawal,reconquete,3.173,false
ps:prudent:61,14,strategic_withdrawal,reconquete,3.721,false
ps:prudent:64,17,withdrawal,reconquete,3.524,false
ps:prudent:69,15,withdrawal,reconquete,3.51,false
ps:prudent:70,23,withdrawal,lfi,40.714,true
ps:prudent:73,15,withdrawal,reconquete,3.486,true
ps:prudent:74,14,strategic_withdrawal,reconquete,3.527,false
ps:prudent:76,18,strategic_withdrawal,reconquete,3.6,false
ps:prudent:77,12,strategic_withdrawal,reconquete,3.427,false
ps:prudent:79,13,withdrawal,reconquete,3.909,false
ps:prudent:81,22,withdrawal,reconquete,3.383,false
ps:prudent:82,23,withdrawal,reconquete,43.862,true
ps:prudent:87,13,withdrawal,reconquete,3.51,false
ps:prudent:89,16,strategic_withdrawal,reconquete,3.018,false
ps:prudent:91,15,withdrawal,reconquete,3.577,true
ps:prudent:93,20,strategic_withdrawal,reconquete,3.055,false
ps:prudent:94,16,withdrawal,reconquete,3.008,false
ps:prudent:96,12,strategic_withdrawal,reconquete,3.788,false
ps:prudent:97,13,withdrawal,reconquete,3.762,false
ps:prudent:100,17,strategic_withdrawal,reconquete,3.486,false
ps:prudent:101,12,strategic_withdrawal,reconquete,3.462,false
ps:prudent:103,13,strategic_withdrawal,reconquete,3.728,false
ps:prudent:106,19,strategic_withdrawal,reconquete,3.348,false
ps:prudent:107,13,strategic_withdrawal,reconquete,3.616,false
ps:prudent:108,17,withdrawal,reconquete,3.489,false
ps:prudent:118,19,withdrawal,reconquete,3.47,false
ps:prudent:120,14,withdrawal,reconquete,3.284,false
ps:prudent:123,17,withdrawal,reconquete,2.701,false
ps:prudent:129,16,withdrawal,reconquete,3.599,false
ps:prudent:138,20,strategic_withdrawal,reconquete,3.162,false
ps:prudent:143,19,withdrawal,reconquete,3.22,false
ps:prudent:144,19,withdrawal,reconquete,3.701,false
ps:prudent:147,19,withdrawal,reconquete,2.522,false
ps:prudent:149,22,withdrawal,reconquete,2.811,false
ps:risque:1,14,withdrawal,reconquete,3.922,false
ps:risque:2,11,strategic_withdrawal,reconquete,3.657,false
ps:risque:3,13,strategic_withdrawal,reconquete,3.608,false
ps:risque:4,13,strategic_withdrawal,reconquete,3.374,false
ps:risque:5,12,strategic_withdrawal,reconquete,3.35,false
ps:risque:8,23,withdrawal,reconquete,39.947,true
ps:risque:10,17,strategic_withdrawal,reconquete,3.327,false
ps:risque:11,15,withdrawal,reconquete,3.606,true
ps:risque:12,16,strategic_withdrawal,reconquete,3.726,false
ps:risque:13,16,withdrawal,reconquete,3.554,false
ps:risque:14,19,withdrawal,reconquete,3.471,false
ps:risque:15,22,withdrawal,horizons,12.903,false
ps:risque:16,16,strategic_withdrawal,reconquete,2.793,false
ps:risque:17,16,withdrawal,reconquete,3.185,false
ps:risque:20,16,withdrawal,reconquete,3.721,false
ps:risque:22,18,withdrawal,reconquete,3.455,false
ps:risque:24,22,withdrawal,reconquete,3.367,false
ps:risque:26,17,withdrawal,reconquete,3.282,false
ps:risque:32,22,withdrawal,reconquete,2.759,false
ps:risque:34,22,withdrawal,reconquete,3.306,false
ps:risque:35,15,withdrawal,reconquete,3.314,true
ps:risque:41,18,withdrawal,reconquete,3.25,false
ps:risque:42,19,strategic_withdrawal,reconquete,3.216,false
ps:risque:43,19,withdrawal,reconquete,3.29,false
ps:risque:44,18,withdrawal,reconquete,3.562,false
ps:risque:46,21,withdrawal,reconquete,3.052,false
ps:risque:47,13,withdrawal,reconquete,3.662,false
ps:risque:48,19,withdrawal,reconquete,3.557,false
ps:risque:53,19,strategic_withdrawal,reconquete,2.897,false
ps:risque:58,20,withdrawal,reconquete_dissidence_20,0.82,false
ps:risque:59,18,withdrawal,reconquete,3.334,false
ps:risque:60,15,strategic_withdrawal,reconquete,3.5,true
ps:risque:62,21,withdrawal,reconquete,3.211,false
ps:risque:63,20,withdrawal,reconquete,2.988,false
ps:risque:65,17,withdrawal,reconquete,3.186,false
ps:risque:73,14,strategic_withdrawal,reconquete,3.527,false
ps:risque:76,14,strategic_withdrawal,reconquete,3.915,false
ps:risque:85,11,strategic_withdrawal,reconquete,3.712,false
ps:risque:86,20,withdrawal,reconquete,3.499,false
ps:risque:91,21,withdrawal,reconquete,3.088,false
ps:risque:92,15,withdrawal,reconquete_dissidence_15,0.912,false
ps:risque:95,15,withdrawal,reconquete,3.661,false
ps:risque:100,15,strategic_withdrawal,reconquete,3.58,true
ps:risque:101,20,strategic_withdrawal,reconquete,3.224,false
ps:risque:103,15,withdrawal,reconquete,3.176,true
ps:risque:106,17,withdrawal,reconquete,3.553,false
ps:risque:108,16,withdrawal,reconquete,2.916,false
ps:risque:109,21,withdrawal,reconquete,2.921,false
ps:risque:111,19,withdrawal,reconquete,4.934,false
ps:risque:119,15,strategic_withdrawal,reconquete,3.452,true
ps:risque:121,16,strategic_withdrawal,reconquete,3.483,false
ps:risque:126,20,strategic_withdrawal,reconquete,3.626,false
ps:risque:129,20,withdrawal,reconquete,3.492,false
ps:risque:131,23,withdrawal,reconquete,38.8,true
ps:risque:134,16,withdrawal,reconquete,3.642,false
ps:risque:136,17,withdrawal,reconquete,3.601,false
ps:risque:137,18,withdrawal,reconquete,2.766,false
ps:risque:138,13,withdrawal,reconquete,3.598,false
ps:risque:140,15,withdrawal,reconquete,3.265,true
ps:risque:149,21,strategic_withdrawal,reconquete,2.941,false
ps:ideologiquement_coherent:0,19,strategic_withdrawal,reconquete,2.53,false
ps:ideologiquement_coherent:1,16,strategic_withdrawal,reconquete,3.64,false
ps:ideologiquement_coherent:6,18,withdrawal,reconquete,3.689,false
ps:ideologiquement_coherent:7,12,strategic_withdrawal,reconquete,3.015,false
ps:ideologiquement_coherent:9,22,withdrawal,reconquete,3.468,false
ps:ideologiquement_coherent:10,14,withdrawal,reconquete,3.296,false
ps:ideologiquement_coherent:11,22,withdrawal,reconquete,3.489,false
ps:ideologiquement_coherent:12,15,strategic_withdrawal,reconquete,3.526,true
ps:ideologiquement_coherent:14,16,strategic_withdrawal,reconquete,3.475,false
ps:ideologiquement_coherent:15,18,withdrawal,reconquete,3.383,false
ps:ideologiquement_coherent:19,12,strategic_withdrawal,reconquete,3.65,false
ps:ideologiquement_coherent:20,17,withdrawal,reconquete,3.438,false
ps:ideologiquement_coherent:27,20,strategic_withdrawal,reconquete,3.037,false
ps:ideologiquement_coherent:28,20,strategic_withdrawal,reconquete,3.038,false
ps:ideologiquement_coherent:30,14,withdrawal,ecologistes,7.527,false
ps:ideologiquement_coherent:30,20,withdrawal,reconquete,3.165,false
ps:ideologiquement_coherent:34,18,strategic_withdrawal,reconquete,3.731,false
ps:ideologiquement_coherent:35,18,strategic_withdrawal,reconquete,3.345,false
ps:ideologiquement_coherent:36,16,strategic_withdrawal,reconquete,3.664,false
ps:ideologiquement_coherent:43,15,strategic_withdrawal,reconquete,3.636,false
ps:ideologiquement_coherent:45,17,strategic_withdrawal,reconquete,3.395,false
ps:ideologiquement_coherent:46,17,withdrawal,reconquete,3.166,false
ps:ideologiquement_coherent:47,14,strategic_withdrawal,reconquete,3.57,false
ps:ideologiquement_coherent:52,16,withdrawal,reconquete,3.236,true
ps:ideologiquement_coherent:60,14,withdrawal,reconquete,3.861,false
ps:ideologiquement_coherent:61,11,strategic_withdrawal,reconquete,3.433,false
ps:ideologiquement_coherent:64,18,withdrawal,reconquete,3.916,false
ps:ideologiquement_coherent:65,19,strategic_withdrawal,reconquete,3.353,false
ps:ideologiquement_coherent:67,20,strategic_withdrawal,reconquete,3.244,false
ps:ideologiquement_coherent:68,13,withdrawal,rn,12.625,false
ps:ideologiquement_coherent:71,12,strategic_withdrawal,reconquete,3.53,false
ps:ideologiquement_coherent:75,13,strategic_withdrawal,reconquete,3.653,false
ps:ideologiquement_coherent:77,21,strategic_withdrawal,reconquete,3.249,false
ps:ideologiquement_coherent:78,14,withdrawal,reconquete,3.706,false
ps:ideologiquement_coherent:80,21,strategic_withdrawal,ecologistes,7.325,false
ps:ideologiquement_coherent:82,21,strategic_withdrawal,reconquete,3.061,false
ps:ideologiquement_coherent:83,12,strategic_withdrawal,reconquete,3.553,false
ps:ideologiquement_coherent:86,13,strategic_withdrawal,reconquete,3.721,false
ps:ideologiquement_coherent:92,21,strategic_withdrawal,reconquete,3.31,false
ps:ideologiquement_coherent:93,20,withdrawal,reconquete,3.344,false
ps:ideologiquement_coherent:95,18,strategic_withdrawal,reconquete,3.579,false
ps:ideologiquement_coherent:98,14,withdrawal,reconquete,3.411,false
ps:ideologiquement_coherent:100,19,withdrawal,reconquete,3.154,false
ps:ideologiquement_coherent:101,19,withdrawal,reconquete,3.404,false
ps:ideologiquement_coherent:103,15,strategic_withdrawal,reconquete,3.421,true
ps:ideologiquement_coherent:107,23,withdrawal,reconquete,38.844,true
ps:ideologiquement_coherent:110,19,withdrawal,reconquete,3.683,false
ps:ideologiquement_coherent:111,18,withdrawal,reconquete,3.594,false
ps:ideologiquement_coherent:112,21,strategic_withdrawal,reconquete,2.743,false
ps:ideologiquement_coherent:114,14,withdrawal,reconquete,3.328,false
ps:ideologiquement_coherent:117,13,strategic_withdrawal,reconquete,3.338,false
ps:ideologiquement_coherent:120,14,strategic_withdrawal,reconquete,3.717,false
ps:ideologiquement_coherent:121,14,withdrawal,reconquete,2.916,false
ps:ideologiquement_coherent:122,18,withdrawal,reconquete,3.217,false
ps:ideologiquement_coherent:126,14,withdrawal,reconquete,3.7,false
ps:ideologiquement_coherent:130,20,withdrawal,reconquete,3.272,false
ps:ideologiquement_coherent:134,19,strategic_withdrawal,ecologistes,7.597,false
ps:ideologiquement_coherent:135,21,withdrawal,reconquete,3.148,false
ps:ideologiquement_coherent:136,20,strategic_withdrawal,reconquete,3.441,false
ps:ideologiquement_coherent:140,12,strategic_withdrawal,reconquete,3.463,false
ps:ideologiquement_coherent:143,16,strategic_withdrawal,reconquete,3.441,true
ps:ideologiquement_coherent:146,22,withdrawal,reconquete,3.147,false
ps:ideologiquement_coherent:149,17,withdrawal,reconquete,3.357,false
ps:opportuniste_electoral:8,20,withdrawal,rn,12.22,false
ps:opportuniste_electoral:10,14,withdrawal,reconquete,3.764,false
ps:opportuniste_electoral:11,12,strategic_withdrawal,reconquete,3.692,false
ps:opportuniste_electoral:13,14,strategic_withdrawal,reconquete,3.77,false
ps:opportuniste_electoral:15,20,strategic_withdrawal,reconquete,3.694,false
ps:opportuniste_electoral:17,13,strategic_withdrawal,reconquete,3.522,false
ps:opportuniste_electoral:18,22,withdrawal,reconquete,3.616,false
ps:opportuniste_electoral:26,13,withdrawal,reconquete,3.615,false
ps:opportuniste_electoral:27,13,withdrawal,reconquete,3.874,false
ps:opportuniste_electoral:29,22,withdrawal,reconquete,3.666,false
ps:opportuniste_electoral:31,14,withdrawal,reconquete,3.642,false
ps:opportuniste_electoral:33,21,withdrawal,reconquete,3.382,false
ps:opportuniste_electoral:38,20,strategic_withdrawal,reconquete,3.291,false
ps:opportuniste_electoral:40,16,withdrawal,reconquete,3.197,false
ps:opportuniste_electoral:43,11,strategic_withdrawal,reconquete,3.775,false
ps:opportuniste_electoral:46,11,strategic_withdrawal,reconquete,3.717,false
ps:opportuniste_electoral:52,13,strategic_withdrawal,reconquete,3.65,false
ps:opportuniste_electoral:53,16,withdrawal,reconquete,3.825,false
ps:opportuniste_electoral:57,22,withdrawal,reconquete,2.973,false
ps:opportuniste_electoral:60,13,withdrawal,reconquete,3.625,false
ps:opportuniste_electoral:62,12,strategic_withdrawal,reconquete,3.467,false
ps:opportuniste_electoral:65,16,withdrawal,reconquete,3.587,false
ps:opportuniste_electoral:66,19,withdrawal,lr,8.268,false
ps:opportuniste_electoral:72,16,strategic_withdrawal,reconquete,3.819,false
ps:opportuniste_electoral:75,14,strategic_withdrawal,reconquete,3.623,false
ps:opportuniste_electoral:81,15,strategic_withdrawal,reconquete,3.659,true
ps:opportuniste_electoral:84,16,withdrawal,reconquete,3.813,false
ps:opportuniste_electoral:85,21,strategic_withdrawal,reconquete,3.543,false
ps:opportuniste_electoral:87,21,withdrawal,reconquete,3.122,false
ps:opportuniste_electoral:101,19,withdrawal,reconquete,3.41,false
ps:opportuniste_electoral:105,15,strategic_withdrawal,reconquete,3.401,true
ps:opportuniste_electoral:116,15,withdrawal,reconquete,3.365,true
ps:opportuniste_electoral:122,15,strategic_withdrawal,reconquete,3.497,false
ps:opportuniste_electoral:123,11,strategic_withdrawal,reconquete,3.836,false
ps:opportuniste_electoral:126,15,withdrawal,reconquete,3.718,true
ps:opportuniste_electoral:127,12,strategic_withdrawal,reconquete,3.406,false
ps:opportuniste_electoral:129,14,strategic_withdrawal,reconquete,3.703,false
ps:opportuniste_electoral:133,20,withdrawal,nouvelle_energie,9.457,false
ps:opportuniste_electoral:136,13,strategic_withdrawal,reconquete,3.85,false
ps:opportuniste_electoral:141,21,withdrawal,reconquete,3.564,false
ps:opportuniste_electoral:143,19,withdrawal,reconquete,3.472,false
ps:opportuniste_electoral:149,23,withdrawal,reconquete,37.19,true
ps:parti_dabord:3,12,strategic_withdrawal,reconquete,3.793,false
ps:parti_dabord:6,14,withdrawal,reconquete,3.627,false
ps:parti_dabord:9,20,strategic_withdrawal,reconquete,3.215,false
ps:parti_dabord:10,13,withdrawal,reconquete,3.472,false
ps:parti_dabord:13,18,withdrawal,reconquete,3.662,false
ps:parti_dabord:17,21,strategic_withdrawal,reconquete,3.36,false
ps:parti_dabord:19,20,withdrawal,reconquete,3.399,false
ps:parti_dabord:43,16,strategic_withdrawal,reconquete,3.618,false
ps:parti_dabord:46,14,withdrawal,reconquete,3.615,false
ps:parti_dabord:50,23,withdrawal,reconquete,39.935,true
ps:parti_dabord:51,13,withdrawal,reconquete,3.601,false
ps:parti_dabord:55,15,withdrawal,reconquete,3.535,true
ps:parti_dabord:56,13,withdrawal,reconquete,3.909,false
ps:parti_dabord:59,19,strategic_withdrawal,reconquete,3.51,false
ps:parti_dabord:61,16,withdrawal,reconquete,3.597,false
ps:parti_dabord:65,20,withdrawal,reconquete,3.237,false
ps:parti_dabord:69,20,strategic_withdrawal,reconquete,3.089,false
ps:parti_dabord:72,12,strategic_withdrawal,reconquete,3.528,false
ps:parti_dabord:74,13,withdrawal,horizons,13.586,false
ps:parti_dabord:76,16,strategic_withdrawal,reconquete,3.565,false
ps:parti_dabord:79,13,strategic_withdrawal,reconquete,3.25,false
ps:parti_dabord:80,20,strategic_withdrawal,reconquete,3.566,false
ps:parti_dabord:81,13,strategic_withdrawal,reconquete,3.398,false
ps:parti_dabord:82,19,withdrawal,reconquete,3.067,false
ps:parti_dabord:84,14,withdrawal,rn,12.886,false
ps:parti_dabord:85,19,withdrawal,reconquete,3.326,false
ps:parti_dabord:87,21,withdrawal,reconquete,3.273,false
ps:parti_dabord:90,21,withdrawal,reconquete,2.793,false
ps:parti_dabord:91,17,strategic_withdrawal,reconquete,3.674,false
ps:parti_dabord:95,20,withdrawal,reconquete,3.782,false
ps:parti_dabord:104,21,withdrawal,reconquete,3.287,false
ps:parti_dabord:105,22,withdrawal,reconquete_dissidence_21,3.244,false
ps:parti_dabord:108,15,withdrawal,reconquete,3.41,true
ps:parti_dabord:112,14,strategic_withdrawal,reconquete,3.61,false
ps:parti_dabord:114,15,strategic_withdrawal,reconquete,3.761,true
ps:parti_dabord:115,16,strategic_withdrawal,reconquete,3.646,false
ps:parti_dabord:119,12,strategic_withdrawal,reconquete,3.605,false
ps:parti_dabord:120,13,strategic_withdrawal,reconquete,3.568,false
ps:parti_dabord:123,19,withdrawal,reconquete,3.096,false
ps:parti_dabord:124,14,strategic_withdrawal,reconquete,3.229,false
ps:parti_dabord:125,12,strategic_withdrawal,reconquete,3.15,false
ps:parti_dabord:126,16,withdrawal,reconquete,3.537,false
ps:parti_dabord:134,18,strategic_withdrawal,reconquete,3.375,false
ps:parti_dabord:137,16,strategic_withdrawal,reconquete,3.666,true
ps:parti_dabord:140,17,withdrawal,reconquete,3.346,false
ps:parti_dabord:141,19,withdrawal,reconquete,3.227,false
ps:parti_dabord:143,13,withdrawal,reconquete,3.82,false
