margin_d0,margin_d0.25,margin_d0.4,margin_d0.5,margin_d0.62,margin_d0.75,margin_d1,runKey,agent,finalistLeft,finalistRight,r1ScoreLeft,r1ScoreRight,r1Margin,r2ScoreLeft,r2ScoreRight,r2Margin,r2Winner,favoriteAtR1,favoriteWonR2,playerIsFinalist,playerWon,turnout,detLeftAt62,detRightAt62,detMarginAt62,detMarginAt100,detMarginAt0,retainedShareLeft,retainedShareRight,transferredShareLeft,transferredShareRight,dampingContributionToMargin
18.04,21.16,23.02,24.28,25.76,27.38,30.5,nouvelle_energie:risque:93,risque,nouvelle_energie,rn,28.8,13.9,14.9,55.6,44.4,11.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,62.88,37.12,25.76,30.5,18.04,67.7,32.3,21.32,15.51,4.74
14.5,18.62,21.08,22.74,24.72,26.86,30.98,nouvelle_energie:risque:94,risque,nouvelle_energie,rn,26.2,14.4,11.8,55.5,44.5,11,nouvelle_energie,nouvelle_energie,true,true,true,71.7,62.36,37.64,24.72,30.98,14.5,64.9,35.1,23.36,15.62,6.26
3.58,4.58,5.18,5.58,6.06,6.58,7.58,nouvelle_energie:risque:95,risque,nouvelle_energie,ps,19.3,16.7,2.6,51.5,48.5,3,nouvelle_energie,nouvelle_energie,true,true,true,71.8,53.03,46.97,6.06,7.58,3.58,54.3,45.7,23.67,21.74,1.52
1.76,4.84,6.7,7.94,9.42,11.04,14.12,nouvelle_energie:risque:96,risque,nouvelle_energie,lfi,16.2,14.5,1.7,56.1,43.9,12.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,54.71,45.29,9.42,14.12,1.76,52.4,47.6,26.85,21.05,4.7
6.56,7.08,7.38,7.58,7.82,8.1,8.6,nouvelle_energie:risque:97,risque,nouvelle_energie,ps,21.2,15.7,5.5,50.2,49.8,0.4,nouvelle_energie,nouvelle_energie,true,true,true,71.9,53.91,46.09,7.82,8.6,6.56,57.7,42.3,22.89,21.91,0.78
2.78,7.52,10.34,12.24,14.5,16.96,21.68,nouvelle_energie:risque:98,risque,nouvelle_energie,rn,17.9,15.7,2.2,61.9,38.1,23.8,nouvelle_energie,nouvelle_energie,true,true,true,71.2,57.25,42.75,14.5,21.68,2.78,53.4,46.6,26.06,17.44,7.18
0.12,2.26,3.56,4.42,5.46,6.58,8.72,nouvelle_energie:risque:99,risque,horizons,nouvelle_energie,16.9,16.9,0,46.3,53.7,7.4,nouvelle_energie,horizons,false,true,true,70.8,47.27,52.73,5.46,8.72,0.12,49.9,50.1,20.01,23.97,3.26
4.6,7.06,8.56,9.54,10.74,12.02,14.5,nouvelle_energie:risque:100,risque,nouvelle_energie,renaissance,18,14.6,3.4,51.9,48.1,3.8,nouvelle_energie,nouvelle_energie,true,true,true,71.4,55.37,44.63,10.74,14.5,4.6,55.9,44.1,25.37,20.74,3.76
12.3,13.68,14.52,15.08,15.74,16.46,17.84,nouvelle_energie:risque:101,risque,nouvelle_energie,ps,22.7,12.4,10.3,53,47,6,nouvelle_energie,nouvelle_energie,true,true,true,72,57.87,42.13,15.74,17.84,12.3,65.2,34.8,24.69,21.99,2.1
8.28,11.42,13.3,14.56,16.06,17.7,20.84,nouvelle_energie:risque:102,risque,nouvelle_energie,rn,20.1,13.5,6.6,57.1,42.9,14.2,nouvelle_energie,nouvelle_energie,true,true,true,71.1,58.03,41.97,16.06,20.84,8.28,59.9,40.1,23.68,18.08,4.78
2.76,4.1,4.9,5.44,6.06,6.76,8.1,nouvelle_energie:risque:103,risque,nouvelle_energie,horizons,16.9,14.7,2.2,57.3,42.7,14.6,nouvelle_energie,nouvelle_energie,true,true,true,70.8,53.03,46.97,6.06,8.1,2.76,53.6,46.4,24.22,21.77,2.04
8.9,11.62,13.26,14.34,15.66,17.08,19.8,nouvelle_energie:risque:104,risque,nouvelle_energie,ps,21.4,13.9,7.5,54.3,45.7,8.6,nouvelle_energie,nouvelle_energie,true,true,true,71.8,57.83,42.17,15.66,19.8,8.9,61,39,26.04,20.74,4.14
3.1,4.18,4.84,5.26,5.78,6.34,7.42,nouvelle_energie:risque:105,risque,nouvelle_energie,ps,17.2,15,2.2,50.1,49.9,0.2,nouvelle_energie,nouvelle_energie,true,true,true,71.7,52.89,47.11,5.78,7.42,3.1,54.1,45.9,24.63,22.59,1.64
8.9,11.66,13.32,14.42,15.74,17.16,19.92,nouvelle_energie:risque:106,risque,nouvelle_energie,ps,20.3,13,7.3,56.2,43.8,12.4,nouvelle_energie,nouvelle_energie,true,true,true,71.6,57.87,42.13,15.74,19.92,8.9,61.4,38.6,26.03,20.79,4.18
8.86,10.54,11.56,12.22,13.04,13.9,15.58,nouvelle_energie:risque:107,risque,nouvelle_energie,ps,20.5,12.9,7.6,59.2,40.8,18.4,nouvelle_energie,nouvelle_energie,true,true,true,71.6,56.52,43.48,13.04,15.58,8.86,61.5,38.5,25.45,22.22,2.54
3.24,4.58,5.38,5.9,6.54,7.24,8.58,nouvelle_energie:risque:108,risque,nouvelle_energie,ps,19.6,17.1,2.5,57.9,42.1,15.8,nouvelle_energie,nouvelle_energie,true,true,true,71.8,53.27,46.73,6.54,8.58,3.24,53.8,46.2,23.87,21.29,2.04
8.54,12.04,14.14,15.54,17.22,19.04,22.54,nouvelle_energie:risque:109,risque,nouvelle_energie,lfi,21.3,14.2,7.1,61.8,38.2,23.6,nouvelle_energie,nouvelle_energie,true,true,true,72.2,58.61,41.39,17.22,22.54,8.54,60.1,39.9,25.61,18.93,5.32
10.4,12.34,13.5,14.26,15.2,16.2,18.14,nouvelle_energie:risque:110,risque,nouvelle_energie,lfi,22.6,13.7,8.9,60.1,39.9,20.2,nouvelle_energie,nouvelle_energie,true,true,true,72.5,57.6,42.4,15.2,18.14,10.4,62.4,37.6,24.75,20.97,2.94
5.44,7.54,8.78,9.62,10.62,11.7,13.78,nouvelle_energie:risque:111,risque,nouvelle_energie,ps,20.3,15.9,4.4,54.7,45.3,9.4,nouvelle_energie,nouvelle_energie,true,true,true,71.8,55.31,44.69,10.62,13.78,5.44,56.5,43.5,24.47,20.47,3.16
6.52,10.46,12.82,14.4,16.28,18.34,22.28,nouvelle_energie:risque:112,risque,nouvelle_energie,rn,19.3,14.2,5.1,62.4,37.6,24.8,nouvelle_energie,nouvelle_energie,true,true,true,71.1,58.14,41.86,16.28,22.28,6.52,57.8,42.2,24.42,17.4,6
12.36,13.28,13.82,14.18,14.62,15.1,16,nouvelle_energie:risque:113,risque,nouvelle_energie,ps,23.8,13.6,10.2,57.4,42.6,14.8,nouvelle_energie,nouvelle_energie,true,true,true,71.7,57.31,42.69,14.62,16,12.36,64.1,35.9,22.53,20.79,1.38
9.96,11.6,12.56,13.22,14,14.84,16.46,nouvelle_energie:risque:114,risque,nouvelle_energie,ps,21.7,13.5,8.2,56.6,43.4,13.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,57,43,14,16.46,9.96,62.1,37.9,24.24,21.14,2.46
14.16,17.32,19.22,20.48,22,23.64,26.8,nouvelle_energie:risque:115,risque,nouvelle_energie,rn,24.3,13.1,11.2,60.1,39.9,20.2,nouvelle_energie,nouvelle_energie,true,true,true,71.7,61,39,22,26.8,14.16,65.5,34.5,23.22,17.37,4.8
7.4,11.18,13.46,14.96,16.78,18.74,22.52,nouvelle_energie:risque:116,risque,nouvelle_energie,lfi,21.1,14.8,6.3,59.7,40.3,19.4,nouvelle_energie,nouvelle_energie,true,true,true,72.2,58.39,41.61,16.78,22.52,7.4,58.8,41.2,26.21,18.92,5.74
11.72,12.94,13.68,14.16,14.74,15.38,16.6,nouvelle_energie:risque:117,risque,nouvelle_energie,renaissance,23.3,13.8,9.5,53.3,46.7,6.6,nouvelle_energie,nouvelle_energie,true,true,true,71.2,57.37,42.63,14.74,16.6,11.72,63.4,36.6,22.4,20.11,1.86
8.08,10.28,11.62,12.5,13.56,14.7,16.92,nouvelle_energie:risque:118,risque,nouvelle_energie,ps,19.7,13.3,6.4,58.2,41.8,16.4,nouvelle_energie,nouvelle_energie,true,true,true,71.7,56.78,43.22,13.56,16.92,8.08,60.4,39.6,25.5,21.3,3.36
4.34,6.3,7.46,8.24,9.18,10.2,12.14,nouvelle_energie:risque:119,risque,nouvelle_energie,ps,19.2,15.5,3.7,50.3,49.7,0.6,nouvelle_energie,nouvelle_energie,true,true,true,71.7,54.59,45.41,9.18,12.14,4.34,55.5,44.5,25.64,21.85,2.96
12.38,13.22,13.74,14.08,14.48,14.92,15.76,nouvelle_energie:risque:120,risque,nouvelle_energie,horizons,22.8,13.2,9.6,60.1,39.9,20.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,57.24,42.76,14.48,15.76,12.38,64.2,35.8,21.92,20.35,1.28
3.32,7.56,10.1,11.8,13.84,16.04,20.28,nouvelle_energie:risque:121,risque,nouvelle_energie,lfi,16.2,13.3,2.9,56.5,43.5,13,nouvelle_energie,nouvelle_energie,true,true,true,71.9,56.92,43.08,13.84,20.28,3.32,54.8,45.2,29.01,20.95,6.44
15.6,18.62,20.44,21.64,23.08,24.66,27.68,nouvelle_energie:risque:122,risque,nouvelle_energie,rn,28.7,15.4,13.3,55.1,44.9,10.2,nouvelle_energie,nouvelle_energie,true,true,true,71.4,61.54,38.46,23.08,27.68,15.6,65,35,21.02,15.36,4.6
7.02,10.94,13.28,14.86,16.74,18.78,22.68,nouvelle_energie:risque:123,risque,nouvelle_energie,rn,20.7,15.5,5.2,59,41,18,nouvelle_energie,nouvelle_energie,true,true,true,71.5,58.37,41.63,16.74,22.68,7.02,57.8,42.2,23.84,16.71,5.94
13.88,16.14,17.5,18.4,19.5,20.68,22.94,nouvelle_energie:risque:124,risque,nouvelle_energie,ps,23.5,11.7,11.8,54.9,45.1,9.8,nouvelle_energie,nouvelle_energie,true,true,true,71.7,59.75,40.25,19.5,22.94,13.88,66.9,33.1,24.94,20.6,3.44
0.34,2.58,4.34,5.52,6.92,8.44,11.38,nouvelle_energie:risque:125,risque,rn,nouvelle_energie,15.5,14.8,0.7,44.9,55.1,10.2,nouvelle_energie,rn,false,true,true,71.4,46.54,53.46,6.92,11.38,0.34,50.5,49.5,19.8,25.05,4.46
6.18,7.2,7.8,8.2,8.68,9.2,10.2,nouvelle_energie:risque:126,risque,nouvelle_energie,horizons,20.3,15.6,4.7,52.8,47.2,5.6,nouvelle_energie,nouvelle_energie,true,true,true,71.3,54.34,45.66,8.68,10.2,6.18,57.2,42.8,22.38,20.51,1.52
8.04,10.3,11.64,12.54,13.62,14.8,17.04,nouvelle_energie:risque:127,risque,nouvelle_energie,ps,23.8,17.2,6.6,58.6,41.4,17.2,nouvelle_energie,nouvelle_energie,true,true,true,72.2,56.81,43.19,13.62,17.04,8.04,58.6,41.4,23.31,18.89,3.42
10.3,14.96,17.74,19.6,21.84,24.26,28.9,nouvelle_energie:risque:128,risque,nouvelle_energie,rn,21.1,13,8.1,57.2,42.8,14.4,nouvelle_energie,nouvelle_energie,true,true,true,71.3,60.92,39.08,21.84,28.9,10.3,62.3,37.7,25.46,17.01,7.06
7.3,11.6,14.18,15.88,17.96,20.18,24.48,nouvelle_energie:risque:129,risque,nouvelle_energie,rn,19.8,14.2,5.6,59.4,40.6,18.8,nouvelle_energie,nouvelle_energie,true,true,true,71,58.98,41.02,17.96,24.48,7.3,58.6,41.4,24.53,16.88,6.52
0.68,3.86,6.58,8.4,10.58,12.94,17.46,nouvelle_energie:risque:130,risque,rn,nouvelle_energie,17.2,16.5,0.7,41.7,58.3,16.6,nouvelle_energie,rn,false,true,true,71.1,44.71,55.29,10.58,17.46,0.68,50.8,49.2,16.91,25.03,6.88
3.36,5.02,6.02,6.7,7.5,8.36,10.04,nouvelle_energie:risque:131,risque,nouvelle_energie,ps,18.6,15.8,2.8,49.5,50.5,1,ps,nouvelle_energie,false,true,false,71.6,53.75,46.25,7.5,10.04,3.36,54.3,45.7,25.18,21.96,2.54
6.26,10.62,13.26,15,17.1,19.38,23.76,nouvelle_energie:risque:132,risque,nouvelle_energie,rn,17.9,13.1,4.8,58.7,41.3,17.4,nouvelle_energie,nouvelle_energie,true,true,true,71.3,58.55,41.45,17.1,23.76,6.26,58,42,25.83,18.04,6.66
0.26,1.44,2.46,3.14,3.96,4.86,6.56,nouvelle_energie:risque:133,risque,ps,nouvelle_energie,16.9,16.6,0.3,44.9,55.1,10.2,nouvelle_energie,ps,false,true,true,71.7,48.02,51.98,3.96,6.56,0.26,50.3,49.7,22.17,25.45,2.6
0.56,0.14,0.58,0.86,1.2,1.56,2.28,nouvelle_energie:risque:134,risque,ps,nouvelle_energie,16.1,15.4,0.7,46.9,53.1,6.2,nouvelle_energie,ps,false,true,true,71.8,49.4,50.6,1.2,2.28,0.56,50.8,49.2,23.79,25.15,1.08
11.86,13.14,13.9,14.42,15.04,15.7,16.98,nouvelle_energie:risque:135,risque,nouvelle_energie,ps,25.2,15.4,9.8,59.4,40.6,18.8,nouvelle_energie,nouvelle_energie,true,true,true,71.8,57.52,42.48,15.04,16.98,11.86,62.6,37.4,21.74,19.28,1.94
9.9,10.66,11.14,11.44,11.82,12.22,13,nouvelle_energie:risque:136,risque,nouvelle_energie,ps,21.8,13.6,8.2,59.1,40.9,18.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,55.91,44.09,11.82,13,9.9,62,38,23.38,21.9,1.18
5.94,6.5,6.84,7.08,7.34,7.64,8.2,nouvelle_energie:risque:137,risque,nouvelle_energie,horizons,19.8,14.9,4.9,49.9,50.1,0.2,horizons,nouvelle_energie,false,true,false,70.9,53.67,46.33,7.34,8.2,5.94,57.1,42.9,21.91,20.87,0.86
11.48,11.08,10.84,10.68,10.48,10.28,9.88,nouvelle_energie:risque:138,risque,nouvelle_energie,horizons,21.8,12.5,9.3,53.5,46.5,7,nouvelle_energie,nouvelle_energie,true,true,true,71.4,55.24,44.76,10.48,9.88,11.48,64,36,21.89,22.63,-0.6
6.6,10.84,13.4,15.08,17.12,19.32,23.56,nouvelle_energie:risque:139,risque,nouvelle_energie,rn,19,13.6,5.4,54.5,45.5,9,nouvelle_energie,nouvelle_energie,true,true,true,71.2,58.56,41.44,17.12,23.56,6.6,58.3,41.7,26.08,18.34,6.44
10.38,11.34,11.9,12.28,12.74,13.24,14.2,nouvelle_energie:risque:140,risque,nouvelle_energie,horizons,22.8,14.6,8.2,53.3,46.7,6.6,nouvelle_energie,nouvelle_energie,true,true,true,71.3,56.37,43.63,12.74,14.2,10.38,61.5,38.5,21.38,19.61,1.46
7.3,9.14,10.24,10.96,11.84,12.8,14.62,nouvelle_energie:risque:141,risque,nouvelle_energie,ps,20.8,14.7,6.1,51.8,48.2,3.6,nouvelle_energie,nouvelle_energie,true,true,true,71.8,55.92,44.08,11.84,14.62,7.3,58.9,41.1,24.72,21.19,2.78
8.02,9.2,9.92,10.4,10.96,11.58,12.78,nouvelle_energie:risque:142,risque,nouvelle_energie,horizons,20.4,14,6.4,53.8,46.2,7.6,nouvelle_energie,nouvelle_energie,true,true,true,70.9,55.48,44.52,10.96,12.78,8.02,59.6,40.4,22.65,20.47,1.82
12.06,13.98,15.12,15.88,16.8,17.8,19.72,nouvelle_energie:risque:143,risque,nouvelle_energie,ps,23.7,13.6,10.1,58.9,41.1,17.8,nouvelle_energie,nouvelle_energie,true,true,true,71.7,58.4,41.6,16.8,19.72,12.06,63.9,36.1,23.76,20.09,2.92
3.98,5.98,7.2,8,8.96,10,12,nouvelle_energie:risque:144,risque,nouvelle_energie,lr,16.3,13.1,3.2,50,50,0,nouvelle_energie,nouvelle_energie,true,true,false,70.7,54.48,45.52,8.96,12,3.98,55.4,44.6,24.51,20.94,3.04
4.48,8.98,11.68,13.48,15.64,17.98,22.48,nouvelle_energie:risque:145,risque,nouvelle_energie,rn,19,15.5,3.5,57.8,42.2,15.6,nouvelle_energie,nouvelle_energie,true,true,true,71.7,57.82,42.18,15.64,22.48,4.48,55.4,44.6,25.95,17.6,6.84
5.46,9.58,12.06,13.7,15.68,17.82,21.94,nouvelle_energie:risque:146,risque,nouvelle_energie,rn,18.8,14.5,4.3,53.1,46.9,6.2,nouvelle_energie,nouvelle_energie,true,true,true,71.3,57.84,42.16,15.68,21.94,5.46,56.6,43.4,25.14,17.7,6.26
13.16,12.88,12.72,12.6,12.46,12.32,12.04,nouvelle_energie:risque:147,risque,nouvelle_energie,horizons,25.7,14.9,10.8,50.6,49.4,1.2,nouvelle_energie,nouvelle_energie,true,true,true,71.4,56.23,43.77,12.46,12.04,13.16,63.8,36.2,19.68,20.21,-0.42
4.42,9.24,12.14,14.08,16.4,18.92,23.74,nouvelle_energie:risque:148,risque,nouvelle_energie,rn,17.7,14.3,3.4,59,41,18,nouvelle_energie,nouvelle_energie,true,true,true,71.1,58.2,41.8,16.4,23.74,4.42,55.5,44.5,26.06,17.41,7.34
10.42,12.5,13.76,14.58,15.58,16.66,18.74,nouvelle_energie:risque:149,risque,nouvelle_energie,ps,22.4,13.6,8.8,52.9,47.1,5.8,nouvelle_energie,nouvelle_energie,true,true,true,71.4,57.79,42.21,15.58,18.74,10.42,62.5,37.5,24.3,20.35,3.16
12.94,13.1,13.18,13.26,13.32,13.4,13.56,nouvelle_energie:risque:150,risque,nouvelle_energie,ps,25.5,14.7,10.8,58.2,41.8,16.4,nouvelle_energie,nouvelle_energie,true,true,true,71.9,56.66,43.34,13.32,13.56,12.94,64,36,21.16,20.86,0.24
2.78,6.62,8.92,10.44,12.28,14.28,18.1,nouvelle_energie:risque:151,risque,nouvelle_energie,rn,18.4,16.3,2.1,57.9,42.1,15.8,nouvelle_energie,nouvelle_energie,true,true,true,71.1,56.14,43.86,12.28,18.1,2.78,53.2,46.8,23.99,17.13,5.82
11.12,12.44,13.22,13.76,14.38,15.08,16.38,nouvelle_energie:risque:152,risque,nouvelle_energie,horizons,25.4,16.1,9.3,53.7,46.3,7.4,nouvelle_energie,nouvelle_energie,true,true,true,71.2,57.19,42.81,14.38,16.38,11.12,61.4,38.6,20.84,18.35,2
12.72,15.24,16.74,17.74,18.94,20.24,22.74,nouvelle_energie:risque:153,risque,nouvelle_energie,ps,26.7,16,10.7,54.5,45.5,9,nouvelle_energie,nouvelle_energie,true,true,true,72.2,59.47,40.53,18.94,22.74,12.72,63.1,36.9,23.02,18.07,3.8
2.38,4.14,5.2,5.9,6.74,7.66,9.42,nouvelle_energie:risque:154,risque,nouvelle_energie,ps,19,17.2,1.8,54.1,45.9,8.2,nouvelle_energie,nouvelle_energie,true,true,true,71.6,53.37,46.63,6.74,9.42,2.38,52.8,47.2,24.09,20.72,2.68
16.28,20.48,23,24.68,26.7,28.9,33.1,nouvelle_energie:risque:155,risque,nouvelle_energie,rn,25.8,13,12.8,61.3,38.7,22.6,nouvelle_energie,nouvelle_energie,true,true,true,71.7,63.35,36.65,26.7,33.1,16.28,67.1,32.9,23.36,15.61,6.4
1.4,4.64,6.6,7.88,9.44,11.12,14.36,nouvelle_energie:risque:156,risque,nouvelle_energie,lfi,15.2,13.9,1.3,57.1,42.9,14.2,nouvelle_energie,nouvelle_energie,true,true,true,71.7,54.72,45.28,9.44,14.36,1.4,52,48,27.57,21.51,4.92
12.18,13.64,14.52,15.12,15.82,16.58,18.04,nouvelle_energie:risque:157,risque,nouvelle_energie,ps,24.6,14.2,10.4,60.2,39.8,20.4,nouvelle_energie,nouvelle_energie,true,true,true,72.1,57.91,42.09,15.82,18.04,12.18,63.8,36.2,23.49,20.62,2.22
11.26,15.16,17.5,19.06,20.92,22.96,26.86,nouvelle_energie:risque:158,risque,nouvelle_energie,rn,22.9,14,8.9,57.3,42.7,14.6,nouvelle_energie,nouvelle_energie,true,true,true,71.3,60.46,39.54,20.92,26.86,11.26,62.5,37.5,23.7,16.59,5.94
6.16,8.32,9.62,10.48,11.5,12.62,14.78,nouvelle_energie:risque:159,risque,nouvelle_energie,ps,18.7,13.5,5.2,59.9,40.1,19.8,nouvelle_energie,nouvelle_energie,true,true,true,71.4,55.75,44.25,11.5,14.78,6.16,58.3,41.7,26.18,22.07,3.28
8.18,9.9,10.94,11.62,12.46,13.36,15.08,nouvelle_energie:risque:160,risque,nouvelle_energie,renaissance,19.8,13.4,6.4,50.3,49.7,0.6,nouvelle_energie,nouvelle_energie,true,true,true,71,56.23,43.77,12.46,15.08,8.18,60.2,39.8,23.86,20.69,2.62
16.88,18.42,19.34,19.96,20.7,21.5,23.06,nouvelle_energie:risque:161,risque,nouvelle_energie,renaissance,27.8,14.1,13.7,59.8,40.2,19.6,nouvelle_energie,nouvelle_energie,true,true,true,71.4,60.35,39.65,20.7,23.06,16.88,67,33,20.67,17.76,2.36
14.76,17.26,18.78,19.78,21,22.3,24.82,nouvelle_energie:risque:162,risque,nouvelle_energie,lfi,24.8,12.4,12.4,53.5,46.5,7,nouvelle_energie,nouvelle_energie,true,true,true,72.3,60.5,39.5,21,24.82,14.76,66.9,33.1,24.28,19.43,3.82
5.8,9.68,12.02,13.56,15.42,17.44,21.32,nouvelle_energie:risque:163,risque,nouvelle_energie,rn,18.1,13.8,4.3,59.3,40.7,18.6,nouvelle_energie,nouvelle_energie,true,true,true,71.1,57.71,42.29,15.42,21.32,5.8,57.2,42.8,24.68,17.82,5.9
5.72,8.32,9.86,10.9,12.16,13.5,16.1,nouvelle_energie:risque:164,risque,nouvelle_energie,ps,21.6,17,4.6,59.7,40.3,19.4,nouvelle_energie,nouvelle_energie,true,true,true,71.8,56.08,43.92,12.16,16.1,5.72,56.4,43.6,24.19,19.17,3.94
10.6,13.56,15.32,16.5,17.92,19.46,22.42,nouvelle_energie:risque:165,risque,nouvelle_energie,ps,21.8,12.8,9,54.4,45.6,8.8,nouvelle_energie,nouvelle_energie,true,true,true,71.9,58.96,41.04,17.92,22.42,10.6,63.4,36.6,26.68,20.92,4.5
9.32,12.86,14.98,16.4,18.1,19.94,23.48,nouvelle_energie:risque:166,risque,nouvelle_energie,rn,21.8,14.3,7.5,62.9,37.1,25.8,nouvelle_energie,nouvelle_energie,true,true,true,71.3,59.05,40.95,18.1,23.48,9.32,60.6,39.4,23.97,17.49,5.38
4.34,6.7,8.12,9.06,10.2,11.44,13.8,nouvelle_energie:risque:167,risque,nouvelle_energie,ps,18.4,14.9,3.5,57.9,42.1,15.8,nouvelle_energie,nouvelle_energie,true,true,true,71.6,55.1,44.9,10.2,13.8,4.34,55.6,44.4,26,21.47,3.6
12.6,14.76,16.04,16.9,17.94,19.06,21.22,nouvelle_energie:risque:168,risque,nouvelle_energie,lr,23.2,13,10.2,59,41,18,nouvelle_energie,nouvelle_energie,true,true,true,71,58.97,41.03,17.94,21.22,12.6,64.1,35.9,22.05,18.16,3.28
10.52,14.64,17.12,18.76,20.74,22.88,27,nouvelle_energie:risque:169,risque,nouvelle_energie,rn,22.3,13.7,8.6,55.1,44.9,10.2,nouvelle_energie,nouvelle_energie,true,true,true,71.3,60.37,39.63,20.74,27,10.52,61.9,38.1,24.25,16.76,6.26
10.88,15.22,17.82,19.56,21.64,23.88,28.22,nouvelle_energie:risque:170,risque,nouvelle_energie,rn,22.4,14.1,8.3,56.3,43.7,12.6,nouvelle_energie,nouvelle_energie,true,true,true,71.4,60.82,39.18,21.64,28.22,10.88,61.9,38.1,23.72,15.9,6.58
2.54,4.52,5.7,6.5,7.44,8.46,10.44,nouvelle_energie:risque:171,risque,nouvelle_energie,ps,20.2,18.3,1.9,57.5,42.5,15,nouvelle_energie,nouvelle_energie,true,true,true,71.9,53.72,46.28,7.44,10.44,2.54,52.9,47.1,24.09,20.23,3
9.12,13.48,16.1,17.84,19.92,22.18,26.54,nouvelle_energie:risque:172,risque,nouvelle_energie,rn,21.6,14,7.6,61.3,38.7,22.6,nouvelle_energie,nouvelle_energie,true,true,true,71.5,59.96,40.04,19.92,26.54,9.12,60.6,39.4,25.17,17.14,6.62
9.54,12.74,14.64,15.92,17.44,19.1,22.28,nouvelle_energie:risque:173,risque,nouvelle_energie,rn,20.9,13.4,7.5,58.3,41.7,16.6,nouvelle_energie,nouvelle_energie,true,true,true,71.1,58.72,41.28,17.44,22.28,9.54,61.2,38.8,23.75,18.02,4.84
6.52,11.06,13.76,15.58,17.74,20.1,24.62,nouvelle_energie:risque:174,risque,nouvelle_energie,lfi,18.1,12.3,5.8,62,38,24,nouvelle_energie,nouvelle_energie,true,true,true,71.8,58.87,41.13,17.74,24.62,6.52,59.2,40.8,29.12,20.48,6.88
12.08,16.44,19.06,20.8,22.88,25.16,29.5,nouvelle_energie:risque:175,risque,nouvelle_energie,rn,20.9,11.6,9.3,59.9,40.1,19.8,nouvelle_energie,nouvelle_energie,true,true,true,71.2,61.44,38.56,22.88,29.5,12.08,64.9,35.1,25.37,17.55,6.62
4.64,6.48,7.58,8.32,9.2,10.16,12,nouvelle_energie:risque:176,risque,nouvelle_energie,horizons,19.5,15.8,3.7,59.2,40.8,18.4,nouvelle_energie,nouvelle_energie,true,true,true,71.2,54.6,45.4,9.2,12,4.64,55.5,44.5,23.68,20.23,2.8
7.1,8.12,8.74,9.14,9.64,10.16,11.18,nouvelle_energie:risque:177,risque,nouvelle_energie,ps,19.6,13.9,5.7,57.2,42.8,14.4,nouvelle_energie,nouvelle_energie,true,true,true,71.6,54.82,45.18,9.64,11.18,7.1,59,41,23.97,22.04,1.54
4.02,7.96,10.32,11.9,13.8,15.84,19.78,nouvelle_energie:risque:178,risque,nouvelle_energie,rn,18.8,15.4,3.4,52.9,47.1,5.8,nouvelle_energie,nouvelle_energie,true,true,true,70.9,56.9,43.1,13.8,19.78,4.02,54.7,45.3,24.24,17.2,5.98
0.9,3.22,4.6,5.52,6.62,7.82,10.12,nouvelle_energie:risque:179,risque,nouvelle_energie,ps,14.1,13.5,0.6,48.5,51.5,3,ps,nouvelle_energie,false,true,false,71.4,53.31,46.69,6.62,10.12,0.9,51.4,48.6,27.42,23.12,3.5
11.48,14.28,15.96,17.08,18.42,19.88,22.68,nouvelle_energie:risque:180,risque,nouvelle_energie,ps,22.7,13.1,9.6,59.4,40.6,18.8,nouvelle_energie,nouvelle_energie,true,true,true,72,59.21,40.79,18.42,22.68,11.48,63.9,36.1,25.73,20.29,4.26
5.94,6.5,6.84,7.06,7.34,7.62,8.2,nouvelle_energie:risque:181,risque,nouvelle_energie,horizons,18.9,14.4,4.5,53.8,46.2,7.6,nouvelle_energie,nouvelle_energie,true,true,true,71.4,53.67,46.33,7.34,8.2,5.94,57.4,42.6,23.21,22.16,0.86
7.76,11.58,13.88,15.4,17.24,19.22,23.04,nouvelle_energie:risque:182,risque,nouvelle_energie,rn,20.2,14.1,6.1,54.3,45.7,8.6,nouvelle_energie,nouvelle_energie,true,true,true,71.1,58.62,41.38,17.24,23.04,7.76,59.1,40.9,24.07,17.25,5.8
8.98,10.96,12.16,12.94,13.9,14.94,16.92,nouvelle_energie:risque:183,risque,nouvelle_energie,lr,20.5,13.4,7.1,56.6,43.4,13.2,nouvelle_energie,nouvelle_energie,true,true,true,70.7,56.95,43.05,13.9,16.92,8.98,60.6,39.4,22.5,18.96,3.02
3.86,5.58,6.62,7.32,8.14,9.04,10.76,nouvelle_energie:risque:184,risque,nouvelle_energie,ps,18.9,15.9,3,53.1,46.9,6.2,nouvelle_energie,nouvelle_energie,true,true,true,71.5,54.07,45.93,8.14,10.76,3.86,54.7,45.3,23.68,20.45,2.62
7.48,12.48,15.46,17.46,19.86,22.46,27.46,nouvelle_energie:risque:185,risque,nouvelle_energie,rn,19.3,13.3,6,56.2,43.8,12.4,nouvelle_energie,nouvelle_energie,true,true,true,71.3,59.93,40.07,19.86,27.46,7.48,59.4,40.6,26.77,17.64,7.6
