runKey,partyId,agent,r1Leader,r1LeaderScore,r1RunnerUpScore,r1Gap,r1StdDev,withdrawals,replacements,primaries,dissidences,alliances,endorsements,rallyings,playerQualified,playerWon
lr:mediatique:35,lr,mediatique,lr,17.1,14.4,2.7,4.135,0,1,0,0,0,1,0,true,true
lr:mediatique:36,lr,mediatique,lr,18,15.3,2.7,4.018,0,1,0,0,1,0,0,true,true
lr:mediatique:37,lr,mediatique,ps,18.3,15.9,2.4,4.779,0,0,0,0,1,3,0,true,false
lr:mediatique:38,lr,mediatique,horizons,16.4,15.7,0.7,3.812,0,0,0,0,2,2,0,false,false
lr:mediatique:39,lr,mediatique,lr,19,13.4,5.6,4.89,0,0,0,0,2,3,0,true,true
lr:mediatique:40,lr,mediatique,lr,18.9,12.8,6.1,3.364,0,0,0,0,1,1,0,true,true
lr:mediatique:41,lr,mediatique,lr,18.1,12.9,5.2,3.675,0,0,0,0,1,1,0,true,true
lr:mediatique:42,lr,mediatique,lr,15.6,14.6,1,3.739,0,0,0,0,0,2,0,true,false
lr:mediatique:43,lr,mediatique,lr,15.8,14.5,1.3,4.134,0,0,0,0,2,1,0,true,true
lr:mediatique:44,lr,mediatique,lr,19.6,14.2,5.4,4.106,0,0,0,0,0,2,0,true,true
lr:mediatique:45,lr,mediatique,ps,16.3,15.7,0.6,3.543,0,0,0,0,0,2,0,false,false
lr:mediatique:46,lr,mediatique,ps,17.4,13.9,3.5,2.961,0,0,0,0,0,3,0,false,false
lr:mediatique:47,lr,mediatique,lr,18.9,16.7,2.2,3.987,0,0,0,0,2,1,0,true,true
lr:mediatique:48,lr,mediatique,lr,16.1,14.1,2,4.174,0,1,0,0,2,3,0,true,true
lr:mediatique:49,lr,mediatique,lr,19.8,16,3.8,4.255,0,0,0,0,0,3,0,true,true
lr:mediatique:50,lr,mediatique,nouvelle_energie,16.6,15.5,1.1,4.072,0,0,0,0,1,3,0,true,false
lr:mediatique:51,lr,mediatique,lr,16.4,15.4,1,4,0,0,0,0,0,3,0,true,false
lr:mediatique:52,lr,mediatique,lr,21.7,16.6,5.1,5.371,0,0,0,0,1,1,0,true,true
lr:mediatique:53,lr,mediatique,rn,14.8,14.7,0.1,3.805,0,0,0,0,2,2,0,true,true
lr:mediatique:54,lr,mediatique,lr,20,14.2,5.8,4.357,0,0,0,0,1,1,0,true,true
lr:mediatique:55,lr,mediatique,lr,15,14.1,0.9,2.73,0,0,0,0,1,2,0,true,true
lr:mediatique:56,lr,mediatique,nouvelle_energie,14.5,14.2,0.3,3.191,0,0,0,0,2,2,0,false,false
lr:mediatique:57,lr,mediatique,lr,18.7,15.2,3.5,4.191,0,0,0,0,0,1,0,true,true
lr:mediatique:58,lr,mediatique,horizons,15.3,14.2,1.1,3.788,0,0,0,0,0,2,0,false,false
lr:mediatique:59,lr,mediatique,rn,15.6,14.5,1.1,2.918,0,0,0,0,1,2,0,false,false
lr:mediatique:60,lr,mediatique,ps,17.3,16.7,0.6,4.212,0,0,0,0,1,2,0,true,false
lr:mediatique:61,lr,mediatique,lr,20.9,16.2,4.7,4.832,0,0,0,0,0,3,0,true,false
lr:mediatique:62,lr,mediatique,rn,13.5,12.5,1,4.001,0,0,0,1,0,3,0,false,false
lr:mediatique:63,lr,mediatique,rn,16.1,15,1.1,3.671,0,0,0,0,1,2,0,true,false
lr:mediatique:64,lr,mediatique,lr,17.2,14.5,2.7,3.646,0,0,0,0,0,2,0,true,true
lr:mediatique:65,lr,mediatique,lr,24.2,14,10.2,5.712,0,0,0,0,1,1,0,true,true
lr:mediatique:66,lr,mediatique,nouvelle_energie,14.8,14.4,0.4,3.539,0,0,0,0,0,0,0,false,false
lr:mediatique:67,lr,mediatique,rn,17,15.6,1.4,4.178,0,0,0,0,1,1,0,false,false
lr:mediatique:68,lr,mediatique,lr,16.2,13.6,2.6,2.843,0,0,0,0,1,2,0,true,true
lr:mediatique:69,lr,mediatique,rn,13.9,13.5,0.4,2.877,0,0,0,0,1,2,0,false,false
lr:mediatique:70,lr,mediatique,lr,18.1,16.4,1.7,4.005,0,0,0,0,1,1,0,true,false
lr:mediatique:71,lr,mediatique,lr,20.2,18.2,2,4.923,0,0,0,0,2,1,0,true,true
lr:mediatique:72,lr,mediatique,lr,17.1,14.1,3,3.591,0,0,0,0,3,1,0,true,false
lr:mediatique:73,lr,mediatique,lr,18.7,14.8,3.9,4.394,0,0,0,0,2,2,0,true,false
lr:mediatique:74,lr,mediatique,nouvelle_energie,15,13.8,1.2,3.049,0,0,0,0,0,2,0,false,false
lr:mediatique:75,lr,mediatique,ps,15.6,15.3,0.3,4.282,0,0,0,0,0,2,0,false,false
lr:contrarien:0,lr,contrarien,renaissance,16.1,16,0.1,4.43,0,0,0,0,0,0,0,false,false
lr:contrarien:1,lr,contrarien,horizons,19.1,17.3,1.8,5.387,0,0,0,0,1,3,0,false,false
lr:contrarien:2,lr,contrarien,lfi,15.2,14.7,0.5,3.212,0,0,0,0,2,2,0,false,false
lr:contrarien:3,lr,contrarien,ps,14.2,13.6,0.6,2.493,0,0,0,0,1,4,0,false,false
lr:contrarien:4,lr,contrarien,horizons,17.4,16.6,0.8,4.173,0,0,0,0,0,1,0,false,false
lr:contrarien:5,lr,contrarien,rn,14.7,14.1,0.6,3.917,0,0,0,0,2,1,0,false,false
lr:contrarien:6,lr,contrarien,horizons,20.4,15.1,5.3,4.306,0,0,0,0,1,2,0,false,false
lr:contrarien:7,lr,contrarien,rn,17,14.9,2.1,3.556,0,0,0,0,1,2,0,false,false
lr:contrarien:8,lr,contrarien,renaissance,15.2,15,0.2,4.162,0,0,0,0,2,4,0,false,false
lr:contrarien:9,lr,contrarien,horizons,14.4,13.5,0.9,3.726,0,0,0,0,0,1,0,true,false
lr:contrarien:10,lr,contrarien,rn,16.3,13.8,2.5,3.598,0,0,0,0,1,2,0,true,true
lr:contrarien:11,lr,contrarien,ps,15.8,13.6,2.2,3.179,0,0,0,0,1,2,0,false,false
lr:contrarien:12,lr,contrarien,rn,18.5,17.5,1,5.073,0,0,0,0,1,3,0,false,false
lr:contrarien:13,lr,contrarien,horizons,13.3,13,0.3,2.011,0,0,0,0,1,0,0,false,false
lr:contrarien:14,lr,contrarien,lr,14.5,13.6,0.9,4.111,0,0,0,0,2,1,0,true,true
lr:contrarien:15,lr,contrarien,lr,17.1,14,3.1,3.172,0,0,0,0,1,2,0,true,true
lr:contrarien:16,lr,contrarien,ps,19.3,15.2,4.1,4.182,0,0,0,0,0,1,0,false,false
lr:contrarien:17,lr,contrarien,lr,17,13.8,3.2,4.074,0,0,0,0,2,2,0,true,true
lr:contrarien:18,lr,contrarien,horizons,16.2,13.7,2.5,3.296,0,0,0,0,1,2,0,false,false
lr:contrarien:19,lr,contrarien,ps,15.3,13.4,1.9,3.472,0,0,0,0,1,3,0,false,false
lr:contrarien:20,lr,contrarien,ps,14.3,13.9,0.4,3.962,0,0,0,0,1,1,0,false,false
lr:contrarien:21,lr,contrarien,ps,16.5,13.7,2.8,3.717,0,0,0,0,0,0,0,false,false
lr:contrarien:22,lr,contrarien,ps,18.6,17.6,1,4.677,0,0,0,0,0,3,0,false,false
lr:contrarien:23,lr,contrarien,rn,15.5,15.4,0.1,3.615,0,0,0,0,0,0,0,false,false
lr:contrarien:24,lr,contrarien,ps,17.3,15.1,2.2,3.816,0,0,0,0,0,0,0,false,false
lr:contrarien:25,lr,contrarien,ps,15.2,15.1,0.1,4.041,0,1,0,0,0,1,0,false,false
lr:contrarien:26,lr,contrarien,ps,14.3,13.8,0.5,3.458,0,0,0,0,0,2,0,false,false
lr:contrarien:27,lr,contrarien,rn,15.3,13.2,2.1,3.192,0,0,0,0,3,1,0,false,false
lr:contrarien:28,lr,contrarien,lr,18.9,17,1.9,5.059,0,0,0,0,2,2,0,true,false
lr:contrarien:29,lr,contrarien,rn,17.4,12.5,4.9,3.384,0,0,0,0,0,1,0,false,false
lr:contrarien:30,lr,contrarien,nouvelle_energie,17.7,14.4,3.3,3.496,0,0,0,0,0,2,0,false,false
lr:contrarien:31,lr,contrarien,ps,14,13.9,0.1,2.711,0,0,0,0,1,0,0,false,false
lr:contrarien:32,lr,contrarien,rn,17.5,15.4,2.1,4.077,0,0,0,0,1,2,0,false,false
lr:contrarien:33,lr,contrarien,nouvelle_energie,14.6,13.4,1.2,2.71,0,1,0,0,0,1,0,false,false
